Date,Title,Text,source
2026-01-18,Öko-Terrorismus: Linksextremisten wollen ganz Deutschland lahmlegen!,"Im Netz kursiert ein neues öko-terroristisches Manifest des „Kommando Angry Birds“. Die Linksextremisten rufen dazu auf, das gesamte Land stillzulegen und so ein „Machtvakuum“ herbeizuführen.

In dem 35-seitigen Manifest, das auf der linksextremen Plattform „Indymedia“ heruntergeladen werden kann, beschreibt die linksterroristische Gruppe „Kommando Angry Birds“ Pläne zum Aufbau eines im Untergrund agierenden bundesweiten Terror-Netzwerkes aus autonomen Kleingruppen, deren Ziel es sei, das gesamte Land tagelang stillstehen zu lassen. Die Gruppe reklamiert seit 2023 mindestens 11 Anschläge für sich, vorwiegend im Raum Düsseldorf.

Neben Nordrhein-Westfalen, wo das „Kommando Angry Birds“ aktiv ist, liegt ein weiterer Schwerpunkt öko-terroristischer Anschläge in Berlin-Brandenburg. Hier agieren die selbsternannten „Vulkangruppen“, die zuletzt den tagelangen Blackout im Südwesten der Hauptstadt ausgelöst haben wollen.

Das „Kommando Angry Birds“ rechnet vor: Idealerweise könnte ein Netzwerk aus 60 Personen in einer Nacht „an bis zu 50 Tatorten in Deutschland gleichzeitig“ zum Beispiel Aktionen gegen die Bahn durchführen. Nach ein paar Monaten „könnten es 50 Funkmasten“ sein. Wieder ein paar Monate später „10 Hochspannungsleitungen“.

Das Kalkül dahinter: Ausländisches und inländisches Kapital würde „in Strömen“ das Land verlassen, Industrieunternehmen abwandern. Ratingagenturen würden die Kreditwürdigkeit Deutschlands herabstufen.

Wie sagten Sie noch mal gleich, Frau Faeser: Die größte Gefahr kommt von rechts…",Deutschlandkurier
2026-01-18,Sind die Deutschen zu oft krank?  Kanzler Merz (CDU) löst kontroverse Debatte aus,"Mal abgesehen davon, dass Bundestagsabgeordnete ausweislich der parlamentarischen Anwesenheitslisten auffallend oft freitags „krank“ sind, hält Friedrich Merz (CDU) den Krankenstand in Deutschland generell für zu hoch. Der Kanzler hat damit eine kontroverse Debatte ausgelöst.

Bei einer Wahlkampfveranstaltung im baden-württembergischen Bad Rappenau sagte Merz, die Arbeitnehmer kämen im Schnitt auf 14,5 Krankentage im Jahr. Er stellte fest: „Das sind fast drei Wochen, in denen die Menschen in Deutschland aus Krankheitsgründen nicht arbeiten.“

Merz fragte weiter: „Ist das wirklich richtig? Ist das wirklich notwendig?“ Man müsse sich deshalb „darüber unterhalten“, wie man Anreize schaffe, dass die Menschen ihrer Beschäftigung nachgehen. Als Beispiel nannte Merz die telefonische Krankschreibung. Diese gilt seit 2021. „Während der Corona-Zeit begründet richtig, heute immer noch?“, fragte der Kanzler.

Die Aussagen von Merz zum Krankenstand stießen auf scharfe Kritik bei SPD, „Grünen“, Linke und BSW. Der frühere SPD-Gesundheitsminister Karl Lauterbach warf dem Kanzler „Gängelei der Kranken“ vor.

Unterstützung erhielt Merz dagegen von Andreas Gassen, Chef der Kassenärztlichen Bundesvereinigung: „Die telefonische Krankschreibung lädt zum Missbrauch ein.“ Gassen forderte im Berliner „Tagesspiegel“ eine drastische Reform des Gesundheitswesens, um Praxen zu entlasten und das Land wieder in Gang zu bekommen.",Deutschlandkurier
2026-01-18,Hamburg: Zwei Männer bei Anti-Mullah-Demo niedergestochen – Lebensgefahr!,"Am Samstag (17. Januar) zogen tausende Menschen durch die Hamburger Innenstadt, um gegen die islamistische Mullah-Diktatur im Iran zu demonstrieren. Nach Ende der Veranstaltung wurden zwei Männer durch Messerstiche schwer verletzt, einer von ihnen schwebt in Lebensgefahr!

Die brutale Attacke ereignete sich spätnachmittags am Jungfernstieg in Höhe des Alsterhauses. Drei Tatverdächtige wurden laut Polizei festgenommen.

Zu der Demonstration unter dem Motto „Nein zur Islamischen Republik Iran“ hatte nach Angaben der Polizei die „Constitutionalist Party of Iran“ aufgerufen. Dabei handelt es sich um eine Gruppierung von Exil-Iranern, die für die Wiedereinsetzung einer konstitutionellen Monarchie an Stelle des seit der iranischen Revolution (1979) bestehenden „Gottesstaates“ eintreten. Reza Pahlavi, der in den USA lebende Sohn des letzten Schah, gilt als Führungsfigur der iranischen Oppositionellen. Unter einem Schah-Porträt zeigten Demonstranten die Parole „Make Iran great again“, angelehnt an das Wahlkampfmotto von US-Präsident Donald Trump. Viele Teilnehmer der Kundgebung, darunter zahlreiche Frauen, trugen iranische Flaggen mit dem Löwensymbol aus der Zeit des Schahs.",Deutschlandkurier
2026-01-18,Jugend steht auf: „Generation Deutschland“ startet Angriff auf das Superwahljahr!,"Im Interview zeigt sich Florian Ruß, neugewählter Landesvorsitzender der „Generation Deutschland“ in Sachsen-Anhalt, kämpferisch und voller Tatendrang. Die Jugend sei wach, bereit zum Aktivismus und wolle im Superwahljahr mehr tun als nur zuschauen. Gemeinschaft, Einsatz und klare Haltung sollen Sachsen-Anhalt politisch drehen und den Aufbruch vorantreiben.",Deutschlandkurier
2026-01-18,Jugend gegen linken Stillstand: AfD-Nachwuchs will Sachsen-Anhalt politisch drehen,"Im Interview erklärt Paul Backmund, warum die „Generation Deutschland“ für ihn die politische Heimat einer wachsenden, konservativen Jugend ist. Gerade in einer linken Hochburg wie Halle brauche es Mut, Medienpräsenz und echte Angebote, um junge Menschen aus politischer Lethargie zu holen. Sein Ziel ist klar: Bildung statt Ideologie, Gemeinschaft statt Ausgrenzung – und eine Jugend, die Politik von morgen aktiv mitgestaltet.",Deutschlandkurier
2026-01-19,Kanzler Merz (CDU) löst Debatte um Fehltage  aus: Sind die Deutschen wirklich zu oft krank?,"Nach Ansicht von Bundeskanzler Friedrich Merz (CDU) melden sich deutsche Arbeitnehmer zu oft krank. Darüber ist eine heftige innenpolitische Debatte entbrannt. Denn: Im Schnitt fallen Beschäftigte hierzulande rund drei Wochen im Jahr wegen Krankheit aus. Die volkswirtschaftlichen Kosten dürften mehr als 200 Milliarden Euro betragen.

Während SPD, „Grüne“ und Linke Merz eine „Gängelung von Kranken“ vorwerfen, hält sich die AfD mit allzu scharfer Kritik zurück. Sind die Deutschen wirklich zu oft krank? Der Deutschland-Kurier klärt wichtige Fragen (Netzrecherche).

▶ Fakt ist: Seit Mitte der 2.000er Jahre ist der Krankenstand in Deutschland stetig gestiegen. Er verharrte zuletzt nach der 2022 eingeführten elektronischen Erfassung von Arbeitsunfähigkeitsbescheinigungen auf unverändert hohem Niveau.

Wie steht Deutschland eigentlich im internationalen Vergleich da?

Nach Anzahl der amtlich gemeldeten, bezahlten Krankheitstage im Jahr 2022 lag Deutschland laut OECD mit 24,9 Tagen an der Spitze, gefolgt von Lettland mit 20,4 Tagen und Tschechien mit 19,2 Tagen. Im Mittelfeld sind Länder wie Belgien (15,5 Tage), die Niederlande (15,0 Tage) oder Frankreich (14,2 Tage) zu finden.

Im außereuropäischen Vergleich ergibt sich ein noch krasseres Bild:

▶ Japan & Südkorea: In beiden asiatischen Ländern melden sich 60-80 Prozent der Arbeitnehmer weniger als fünf Tage pro Jahr krank, oft auch gar nicht. In beiden Ländern herrscht ein hoher Leistungsdruck. In Japan gibt es sogar einen Begriff für Tod durch Überarbeitung („Karoshi“).

▶ In den USA nahm etwa ein Viertel der Beschäftigten  2022/2023 null Krankheitstage. Zwei bis drei Tage waren die häufigste Angabe bei denen, die sich krank meldeten. Dazu muss man wissen: In den USA gibt es keine bezahlten Krankheitstage. „Krankfeiern“ gilt zudem aus einer gesellschaftlichen Tradition heraus als verpönt.

Wie hoch ist der volkswirtschaftliche Schaden durch krankheitsbedingte Arbeitsausfälle?

Die volkswirtschaftlichen Effekte eines erhöhten Krankenstands lassen sich nur in engen methodischen Grenzen schätzen, die Studienlage deutet aber auf eine merkliche Dämpfung der Wirtschaftsleistung hin.

Im Jahr 2024 haben Arbeitgeber laut Berechnungen des Arbeitgeberverbandes rund 82 Milliarden Euro für die Lohnfortzahlung im Krankheitsfall gezahlt. Hinzu kamen Produktionsausfälle und entgangene Wertschöpfung. Laut der Bundesanstalt für Arbeitsschutz und Arbeitsmedizin verursachten Fehltage im Jahr 2024 Produktionsausfälle von insgesamt 134 Milliarden Euro. Demnach war im Jahr 2024 jeder Beschäftigte im Durchschnitt 20,8 Tage krank.

Was sind die häufigsten Gründe für Krankmeldungen?

Seit 2021 sind Fehltage signifikant wegen Atemwegserkrankungen angestiegen. Aber auch Krankschreibungen wegen psychischer Störungen nehmen seit zehn Jahren konstant zu. Sie verursachen im Einzelfall besonders lange Ausfallzeiten. Krankschreibungen wegen Erkrankungen im Muskel-Skelett-System bleiben trotz des demografischen Wandels und längerer Lebensarbeitszeit seit Jahren relativ stabil.

Spielt Corona eine Rolle?

Unklar! Einige Experten vermuten, dass seit der Corona-Hysterie verschiedene andere Krankheiten quasi „nachgeholt“ werden. Das heißt, dass Menschen jetzt vermehrt Krankheiten bekommen, die u.a. wegen der Maskenpflicht nicht richtig ausgebrochen waren. Unbestritten ist jedoch, dass es mit Corona weitere grippeähnliche Symptome gibt, die viele Arbeitnehmer zum Anlass nehmen, sich krank zu melden.

Was sagt die AfD?

Der Chef der Allianz-Versicherung, Oliver Bäte, hatte angesichts hoher Fehltage vor einem Jahr die Wiedereinführung eines Karenztages (Lohnkürzung im Krankheitsfall) vorgeschlagen.  Der arbeits- und sozialpolitische Sprecher der AfD-Bundestagsfraktion, René Springer, kommentierte dies seinerzeit wie folgt:

„Versuche, Arbeitnehmer dafür zu bestrafen, dass sie krank sind, kann man nur als unmoralisch bezeichnen. Damit werden lediglich Symptome behandelt, nicht aber die Ursachen. Der Grund für hohe Fehltage in Deutschland liegt nicht in unserer bisherigen Regelung der Lohnfortzahlung. Länder wie Österreich oder Norwegen haben ähnliche Systeme, und dennoch sind die Fehltage dort deutlich niedriger. Was dort ebenfalls niedriger ausfällt, ist die Abgabenlast für Arbeitnehmer. In Deutschland liegt gesellschaftlich vieles im Argen. Dazu gehört nicht nur die hohe Abgabenlast für Arbeitnehmer, sondern auch die Belastungen der Krankenkassen durch Bürgergeldbezieher und Asylanten. Das Streichen der Lohnfortzahlung würde die ohnehin verunsicherten Arbeitnehmer nur noch stärker demoralisieren.“",Deutschlandkurier
2026-01-19,Showdown in den Schweizer Alpen: Donald Trump kommt am Mittwoch zum WEF nach Davos,"Der Schweizer Luftkurort Davos rückt diese Woche in den Mittelpunkt der Weltpolitik. Rund 3.000 Teilnehmer werden zum 56. Weltwirtschaftsforum (WEF) erwartet. Alles dreht sich vom 19. bis 23. Januar um US-Präsident Donald Trump, der für Mittwoch (21. Januar) sein Kommen zugesagt hat. Es ist das dritte Mal, dass Trump am Alpen-Gipfel teilnimmt.

Wann genau der mächtigste Mann der Welt mit der „Air Force One“ in Zürich landet, ist geheim. Die Sicherheitsvorkehrungen für den Besuch des US-Präsidenten sind so scharf wie nie – umso mehr nach dem Attentat auf den patriotischen Aktivisten und Trump-Freund Charlie Kirk im September in den USA. Für Trumps Sicherheit sorgen in erster Linie die Amerikaner selbst.

Der US-Präsident reist mit der größten amerikanischen Delegation an, die Davos je gesehen hat. Außenminister, Finanzminister, Handelsminister, Energieminister sowie die wichtigsten Sondergesandten begleiten ihn.

Schon jetzt ist klar: Der US-Präsident wird das Forum als Bühne für eine machtpolitische Demonstration nutzen. Die Agenda der viertägigen Tagung verschiebt sich entsprechend. Wirtschaftliche Zukunftsfragen treten in den Hintergrund, während Sicherheitsgarantien, Handelsbedingungen und geopolitische Abhängigkeiten die Tagesordnung bestimmen. Die drei wichtigsten außenpolitischen Themen dürften dabei der Ukraine-Konflikt, die US-amerikanischen Begehrlichkeiten mit Blick auf Grönland und die sich zuspitzende innenpolitische Lage im Iran sein.

Damit zu rechnen ist aber auch, dass Trump nach dem unlängst von seiner Regierung veröffentlichten außenpolitischen Strategiepapier erneut kritische Worte zum Thema Meinungsfreiheit in Europa finden wird. Es könnte also durchaus zum Showdown in den Alpen kommen!",Deutschlandkurier
2026-01-19,„Von Kartoffeln und Kanaken“ von Julia Wöllenstein,"Warum Integration im Klassenzimmer scheitert. Eine Lehrerin stellt klare Forderungen

Julia Wöllenstein ist eine engagierte Lehrerin an einer Gesamtschule. Die Mehrzahl ihrer Schüler hat einen Migrationshintergrund, was nicht nur aufgrund der oft nur rudimentären Deutschkenntnisse zu Problemen führt. Unterschiedliche kulturelle und religiöse Hintergründe führen zu Konflikten untereinander, die einen Lehrer vor Aufgaben und Herausforderungen stellen, die weit über das normale Unterrichten hinausgehen. Dennoch muss und kann Integration in der Schule funktionieren. Die Autorin zeigt, wie Kinder mit unterschiedlicher Herkunft und Begabung besser miteinander lernen können. Gleichzeitig gibt sie einen Ausblick auf eine Schule, wie sie einmal sein muss mit klaren Regeln und einer gelungenen Integration.

Bestellen Sie das Buch hier .",Deutschlandkurier
2026-01-19,Wie die Bundesregierung Lug und Trug mitfinanziert!,"Das berüchtigte „Potsdam-Institut für Klimafolgenforschung“ (PIK) erhält jährlich eine Grundfinanzierung in Höhe von rund 11 Millionen Euro, die je zur Hälfte vom Bund und vom Land Brandenburg kommen – also von den Steuerzahlern. Dafür liefern diese Weltuntergangs-Apokalyptiker regelmäßig hanebüchene Studien zum Klimaschwindel. Und die Bundesregierung fällt ausweislich einer parlamentarischen Anfrage der AfD weiterhin darauf rein.

Der sogenannte „menschengemachte Klimawandel“ und seine vorgeblich dramatischen Folgen (siehe ganz aktuell die meterhohen Eisberge in der Elbe und die Gefrierschrank-Temperaturen in ganz Deutschland) sichern linksgrünen Klimahysterikern und pseudowissenschaftlichen Scharlatanen sowohl das politische Überleben an den Futtertrögen der Steuerzahler als auch ein auskömmliches Dasein.

Welche absurden Blüten die staatlich geförderte „Klimaforschung“ hierzulande inzwischen trägt, offenbart der im vergangenen Jahr bekannt gewordene Skandal um eine Studie des „Potsdamer Instituts für Klimaforschung“ (PIK), die wegen fachlicher Mängel zurückgezogen werden musste (der Deutschland-Kurier berichtete ).

„Die gesamte Studie strotzt nur so von fragwürdigen Annahmen und ergebnisorientierten Modellen, fehlerhaft berechneten Korrelationen und Ignoranz gegenüber technologischen Entwicklungen“, wie jetzt auch das Portal „NiUS“ vor dem Hintergrund einer aktuellen AfD-Anfrage nachlegt.

Tiefer Blick in die Klima-Glaskugel

Das seinerzeit vom politisch-medialen Klimakomplex als „bahnbrechend“ gelobte Machwerk der Potsdamer Märchenerzähler dreht sich hauptsächlich um die angeblichen Kosten, die der angeblich menschengemachte Klimawandel bis 2050 angeblich jährlich verursachen wird. Dabei kamen die Autoren in ihrer an den Haaren herbeigezogenen, hochspekulativen „Projektion“ zunächst auf einen Betrag von 38 Billionen US-Dollar – ein Wert, der später auf 32 Billionen reduziert wurde. Kumuliert entspricht das ungefähr 17 Prozent der Weltwirtschaftsleistung, die angeblich infolge der Erderwärmung durch menschengemachtes CO2 verloren gehen.

„Klimaforscherin“ ist FFF-Rednerin

Während die OECD in ihren Worst-Case-Szenarien zum Klimawandel bis 2060 den wirtschaftlichen Wertverlust auf 0,7 bis allerhöchstens 2,5 Prozent beziffert, jazzen die Potsdamer Apokalyptiker in ihren fragwürdigen Modellrechnungen diesen Wert auf eine Höhe, die bislang nur durch globale Krisen wie Weltkriege erreicht wurde. Das nennt sich dann unter dem Applaus der Mainstream-Medien „wissenschaftliche Arbeit“. Co-Studienautorin ist übrigens die linksgrüne Physikerin Leonie Wenz. Die „Klimaforscherin“ ist eine gern gesehene Rednerin auf Veranstaltungen von „Fridays for Future“ (FFF) – doch dies nur am Rande.

Merz-Regierung hält am Potsdam-Institut fest

Während die US-Regierung unter Präsident Donald Trump den pseudowissenschaftlichen Klimaschwindel für beendet erklärt und den einschlägigen „Forschungseinrichtungen“ die öffentlichen Gelder gestrichen hat, fällt die Bundesregierung unter Friedrich Merz (CDU) auf das besagte Potsdam-Institut weiterhin herein. In einer Kleinen Anfrage wollte die AfD-Bundestagsfraktion unter anderm wissen, ob die Regierung vor dem Hintergrund der in sich zusammengebrochenen „Studie“ ihre Zusammenarbeit mit dem „Potsdam-Institut für Klimafolgenabschätzung“ zu überprüfen gedenke. Antwort: „Nach Auffassung der Bundesregierung bietet dieser Einzelfall keinen Anlass, die Qualitäts- und Selbstkontrollmechanismen der Wissenschaft, die Orientierung politischer Entscheidungen an wissenschaftlicher Evidenz oder das Potsdam-Institut für Klimafolgenabschätzung selbst in Frage zu stellen.“

Fazit – frei nach Bertolt Brecht: „Es waren nichts als Lügen!“ Doch was schert es unsere Regierung und die medialen Propaganda-Assistenten des Klimaschwindels.",Deutschlandkurier
2026-01-19,Meinungsfreiheit weiter unter Beschuss: Der Bendels-Prozess war nur der Anfang! | Felix Dirsch,"Die Meinungsfreiheit in Deutschland wankt – und das nicht zufällig. Der Fall David Bendels zeigt: Wer das System kritisiert, wird verfolgt. Gesetze wie „Hatespeech“ oder „Delegitimierung“ sind politische Kampfbegriffe geworden, um unbequeme Stimmen mundtot zu machen.

Eine Analyse des Publizisten Prof. Dr. phil. Felix Dirsch.

Spenden

Spenden",Deutschlandkurier
2026-01-19,Autokrise: Kein Ende der Pleitewelle bei Zulieferern absehbar – Fahrzeugteile werden knapp,"Eine Studie der Düsseldorfer Unternehmensberatung Falkensteg prognostiziert Automobilzulieferern auch in diesem Jahr nichts Gutes: Noch mehr Insolvenzen!

Die deutsche Automobilzulieferindustrie steht demnach vor einem erneuten Krisenjahr. Nach 59 Insolvenzen größerer Zulieferer im Jahr 2025 erwarten führende Branchenexperten für 2026 keine Trendwende, sondern eine Verschärfung. Die Insolvenzwelle rollt weiter und ist Symptom einer tiefgreifenden Strukturkrise, die besonders kleine und mittelständische Zulieferer existenziell bedroht, wie aus einer aktuellen Insolvenzanalyse der Unternehmensberatung Falkensteg mit Hauptsitz in Düsseldorf hervorgeht.

Jonas Eckhardt, Studienautor und Partner bei dem Unternehmen, prognostiziert für das Jahr 2026 einen Anstieg der Großinsolvenzen um weitere fünf Prozent auf 62 Verfahren. Bereits jetzt liegen die Zuliefererpleiten auf Rekordniveau. Unter Großinsolvenzen summiert Eckhardt Unternehmen mit mehr als zehn Millionen Euro Jahresumsatz.

Mehr als 70 Prozent der Zulieferer werden laut Studie 2026 eine Rendite von weniger als fünf Prozent erwirtschaften. Die Schwelle gilt als Minimum für Zukunftsinvestitionen. Parallel dazu fehlen den deutschen Herstellern Fahrzeuge im Millionenbereich. Auch 2026 wird ein weiterer Produktionsrückgang erwartet.",Deutschlandkurier
2026-01-19,Das Treffen der Mächtigen: World Economic Forum 2026  — der Deutschland-Kurier berichtet exklusiv aus Davos!,"Das World Economic Forum (WEF)  im schweizerischen Davos – wo Milliardäre, Machteliten und Medienmogule sich hinter Sperrzäunen verschanzen.

Unser DeutschlandKURIER-Reporter Matthäus Westfal erlebte am ersten Tag hautnah, was Pressefreiheit nicht bedeutet: Polizeikontrollen, Datenerfassung, Einschüchterung. Wer dem Weltwirtschaftsforum zu nahe kommt, wird behandelt wie ein Sicherheitsrisiko!",Deutschlandkurier
2026-01-20,AfD-Treffen in Schwerin: Ost-Fraktionschefs einigen sich auf Erklärung zur Wiederbelebung der Demokratie,"Zu Wochenbeginn haben sich im Landtag von Mecklenburg-Vorpommern die Vorsitzenden der ostdeutschen AfD-Landtagsfraktionen zu einer gemeinsamen Konferenz getroffen. An dem Treffen in Schwerin nahmen Hans-Christoph Berndt (Brandenburg), Björn Höcke (Thüringen), Oliver Kirchner und Ulrich Siegmund (Sachsen-Anhalt) sowie Nikolaus Kramer (Mecklenburg-Vorpommern) und Jörg Urban (Sachsen) teil.

Im Mittelpunkt der Zusammenkunft standen eine grundsätzliche Bestandsaufnahme zur Lage der Demokratie in Deutschland und die in greifbare Nähe gerückte Übernahme von Regierungsverantwortung in Sachsen-Anhalt und Mecklenburg-Vorpommern nach den Landtagswahlen im September. Die AfD-Spitzenpolitiker verständigten sich auf eine gemeinsame Erklärung, die auf zentrale demokratische Prinzipien pocht und den Anspruch auf parlamentarische Mitwirkung und politische Chancengleichheit unterstreicht. Dabei gelte es, den Stellenwert des Souveräns – des Volkes – wieder zu stärken.

Totalversagen der Altparteien

Unter dem Motto „Für eine Wiederbelebung der Demokratie in Deutschland“ stellen die Ost-Fraktionschefs der AfD in dem Papier gleich eingangs fest: „Die Altparteien werden den elementaren Anforderungen, die jede Regierung in Deutschland erfüllen muss, nicht mehr gerecht: Erhalt der Solidargemeinschaft, Sicherung der Volkssouveränität und Verteidigung der Bürgerrechte. Im Gegenteil: Sie schränken die Meinungsfreiheit ein, erziehen unsere Kinder zu kulturellem Selbsthass, betreiben Deindustrialisierung und Überfremdung. Sie gefährden Volk, Nation und Heimat, indem sie gegen das Wohl Deutschlands handeln, und zwar über die Köpfe der Bürger hinweg.“

Demokratie in Gefahr

Die AfD-Fraktionschefs warnen: „Wo aber der Souverän – das Volk – beiseitegeschoben wird, ist die Demokratie in Gefahr. Denn das Versprechen der Demokratie besteht in zweierlei: dass der politische Wille der Mehrheit zur Geltung kommt und dass alle politischen Strömungen die gleichen Chancen haben, eine Mehrheit der Wähler für sich zu gewinnen.“

Dieses doppelte Versprechen hätten die Altparteien gebrochen. Von Chancengleichheit könne keine Rede sein. „Es liegt deshalb an der AfD, die Demokratie in Deutschland zu bewahren und sie dort wiederherzustellen, wo sie beschädigt worden ist. Wir, die Fraktionsvorsitzenden (Ost) der AfD, wenden uns gegen die Einschränkung der Meinungsfreiheit, gegen die um sich greifende Zensur, gegen die berufliche und soziale Vernichtung alternativer Journalisten, gegen die Politisierung der Justiz, gegen die Einschränkung der Rechte der politischen Opposition im Parlament, gegen die Instrumentalisierung des Verfassungsschutzes zu parteipolitischen Zwecken, gegen das kriminalisierende Gerede von einem angeblich möglichen Parteiverbot und gegen den parteiischen Einsatz des Öffentlich-rechtlichen Rundfunks“, betonen Hans-Christoph Berndt (Brandenburg), Björn Höcke (Thüringen), Oliver Kirchner und Ulrich Siegmund (Sachsen-Anhalt) sowie Nikolaus Kramer (Mecklenburg-Vorpommern) und Jörg Urban (Sachsen).

Es geht nicht nur um Sachsen-Anhalt und Mecklenburg-Vorpommern

Im Hinblick auf das Wahljahr 2026 bekräftigen die Ost-Fraktionschefs der AfD die Entschlossenheit der Partei, erstmals alleinige Regierungsverantwortung übernehmen zu wollen: „Die Lage in Deutschland, vor allem die Folgen der Masseneinwanderung und die Wirtschaftskrise, erfordert rasche grundlegende politische Änderungen. Diese wird es mit den Verursachern des Niedergangs nicht geben. Wir streben in Sachsen-Anhalt und Mecklenburg-Vorpommern die alleinige Übernahme der Verantwortung an. Dieses Signal wird das politische System der Bundesrepublik positiv verändern. Ziel ist die Wiederbelebung der Demokratie in ganz Deutschland: Demokratisierung und Entpolitisierung des Verfassungsschutzes, Rückbau des Öffentlich-rechtlichen Rundfunks, Stärkung der Gewaltenteilung, Volksentscheide auf Landes- und Bundesebene, Brechung der Macht der NGOs und Zurückdrängung des ausufernden Parteienstaates.“

In ihrer gemeinsamen Erklärung stellen die Ost-Fraktionschefs der AfD abschließend fest, dass es im Wahljahr 2026 nicht nur um Sachsen-Anhalt (6. September) und Mecklenburg-Vorpommern (20.September) geht: „Die AfD ist die einzige politische Kraft, die Deutschland nicht aufgegeben hat und die willens und in der Lage ist, Deutschland und seine Demokratie vor dem Untergang zu retten. Dafür braucht die AfD politische Macht. Demokratie bedeutet Anerkennung kommender Wahlergebnisse und Respekt vor dem Wählerwillen.“",Deutschlandkurier
2026-01-20,Bildungsniveau in Deutschland sinkt: Schon fast jeder dritte Schüler hat Migrationshintergrund,"An allgemeinbildenden Schulen in Deutschland hatten 29 Prozent der Schüler im Jahr 2024 eine Einwanderungsgeschichte. Das teilte das Statistische Bundesamt (Destatis) mit. Auch mehr als jeder zehnte Lehrer (11 Prozent) hat demnach einen Migrationshintergrund – das heißt, beide Elternteile oder er/sie selber sind seit 1950 nach Deutschland eingewandert.

Während es bei Schülern keine Unterschiede zwischen den Geschlechtern (jeweils 29 Prozent) gab, hatte bei den Lehrkräften knapp jede achte Lehrerin (12 Prozent) eine Einwanderungsgeschichte, während es bei den Lehrern jeder zehnte (10 Prozent) war.

Bei weiteren zwölf Prozent der Schüler war laut Destatis nur ein Elternteil nach Deutschland eingewandert. Sowohl unter den Schülern als auch bei den Lehrkräften an allgemeinbildenden Schulen ist der Anteil der Personen mit Einwanderungsgeschichte in den vergangenen fünf Jahren stetig gestiegen.",Deutschlandkurier
2026-01-20,Innenministerium bestätigt: Dreimal mehr Gewalt von Linksextremen als von „Rechten“,"Linksextreme Gewalttäter haben im Jahr 2025 mehr als dreimal so oft „Rechte“ angegriffen als umgekehrt. Das geht aus der Antwort des Bundesinnenministeriums auf eine parlamentarische Anfrage des AfD-Innenexperten Martin Hess hervor.

Demnach registrierten die Sicherheitsbehörden laut vorläufigen Zahlen 606 linksextreme Gewalttaten gegen vermeintliche oder tatsächliche Rechtsextreme. Dem standen 182 „rechtsextreme Gewaltdelikte“ gegen Linke gegenüber.

Im Vergleich zum Vorjahr zeigt sich erneut ein signifikanter Anstieg der linken Gewalt. 2024 hatten die Behörden 416 linksextreme Attacken auf „Rechte“ gezählt. Damit stieg diese Zahl innerhalb eines Jahres um rund 31 Prozent.

Vor dem Hintergrund dieser Zahlen warf Hess Politik und Medien vor, linke Gewalt seit Jahren zu verharmlosen oder zu relativieren. Durch staatlich geförderte, „Antifa“-nahe Netzwerke und durch politisches Wegsehen entstehe ein Klima, in dem linke Staatsfeinde faktisch legitimiert und indirekt ermutigt würden.",Deutschlandkurier
2026-01-20,"Mal abwarten, ob es dabei bleibt: Fast jede zweite Zusage für Afghanen widerrufen","Trotz Aufnahmezusage dürfen viele Afghanen nicht mehr nach Deutschland kommen. Einem Medienbericht zufolge betrifft das fast die Hälfte der 2.308 in Pakistan lebenden Afghanen mit einer Aufnahmezusage noch aus Zeiten der Ampel-Koalition. Das berichtet die „Neue Osnabrücker Zeitung“ unter Berufung auf die Antwort der Bundesregierung auf eine Anfrage der Linksfraktion im Deutschen Bundestag.

Demnach sind seit Antritt der schwarz-roten Bundesregierung im Mai vergangenen Jahres 788 Afghanen nach Deutschland eingereist, rund 410 weitere Personen befinden sich noch im Ausreiseverfahren. Die persönlichen Anhörungen, mit denen mögliche Sicherheitsbedenken ausgeräumt werden sollten, sind laut Regierung bis auf wenige Einzelfälle abgeschlossen.

Bleibt abzuwarten, ob diejenigen Afghanen die „leider draußen bleiben“ müssen, es mit Hilfe von NGO-Anwälten und linksgrünen Richtern nicht doch noch ins gelobte Land schaffen!",Deutschlandkurier
